Length,Curl,KinkIndex,NumberKink,TotalKinkAngle,Width
 0.041,  0.00,  0.00,0,  0.00,     0
 0.496,  0.02,  0.00,0,  0.00,    33
 0.054,  0.00,  0.00,0,  0.00,     0
 0.130,  0.00,  0.00,0,  0.00,     0
 0.114,  0.00,  0.00,0,  0.00,     0
 0.255,  0.03,  0.00,0,  0.00,     0
 0.912,  0.02,  0.00,0,  0.00,    28
 0.054,  0.00,  0.00,0,  0.00,     0
 0.321,  0.02,  0.00,0,  0.00,    36
 0.153,  0.03,  0.00,0,  0.00,     0
 0.170,  0.03,  0.00,0,  0.00,     0
 0.209,  0.03,  0.00,0,  0.00,    15
 0.216,  0.05,  0.00,0,  0.00,    20
 0.081,  0.00,  0.00,0,  0.00,     0
 0.676,  0.09,  2.96,1, 41.24,    68
 0.041,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 1.064,  0.09,  3.76,2, 65.76,    35
 0.835,  0.03,  0.00,0,  0.00,    15
 0.361,  0.17,  0.00,0,  0.00,     0
 0.631,  0.24,  3.17,1, 36.29,    38
 1.251,  0.06,  1.60,1, 23.70,    20
 0.113,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.126,  0.00,  0.00,0,  0.00,     0
 0.167,  0.03,  0.00,0,  0.00,     0
 0.180,  0.34,  0.00,0,  0.00,    67
 0.155,  0.04,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.223,  0.03,  0.00,0,  0.00,    11
 0.209,  0.03,  0.00,0,  0.00,    42
 0.126,  0.00,  0.00,0,  0.00,     0
 0.387,  0.02,  0.00,0,  0.00,    22
 0.109,  0.00,  0.00,0,  0.00,     0
 0.239,  0.04,  0.00,0,  0.00,    34
 0.593,  0.02,  0.00,0,  0.00,    52
 0.041,  0.00,  0.00,0,  0.00,     0
 0.940,  0.02,  0.00,0,  0.00,    27
 0.632,  0.02,  0.00,0,  0.00,    24
 0.451,  0.01,  0.00,0,  0.00,    24
 0.081,  0.00,  0.00,0,  0.00,     0
 0.094,  0.00,  0.00,0,  0.00,     0
 0.111,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.319,  0.03,  0.00,0,  0.00,    14
 0.361,  0.03,  0.00,0,  0.00,    12
 0.041,  0.00,  0.00,0,  0.00,     0
 0.104,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.128,  0.00,  0.00,0,  0.00,     0
 0.169,  0.03,  0.00,0,  0.00,     0
 1.031,  0.02,  0.00,0,  0.00,    21
 0.154,  0.04,  0.00,0,  0.00,     0
 0.113,  0.00,  0.00,0,  0.00,     0
 0.344,  0.02,  0.00,0,  0.00,     0
 0.321,  0.25,  0.00,0,  0.00,     0
 0.140,  0.04,  0.00,0,  0.00,     0
 0.305,  0.02,  0.00,0,  0.00,    27
 0.252,  0.30,  0.00,0,  0.00,    40
 0.579,  0.02,  0.00,0,  0.00,    32
 0.081,  0.00,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.446,  0.21,  0.00,0,  0.00,    53
 0.099,  0.00,  0.00,0,  0.00,     0
 0.250,  0.02,  0.00,0,  0.00,    40
 0.346,  0.34,  0.00,0,  0.00,     0
 0.349,  0.04,  0.00,0,  0.00,    30
 0.129,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.276,  0.01,  0.00,0,  0.00,    22
 0.409,  0.04,  0.00,0,  0.00,    19
 0.041,  0.00,  0.00,0,  0.00,     0
 0.155,  0.04,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.168,  0.04,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.399,  0.01,  0.00,0,  0.00,    25
 0.068,  0.00,  0.00,0,  0.00,     0
 0.602,  0.12,  3.32,1, 42.56,    43
 0.081,  0.00,  0.00,0,  0.00,     0
 0.702,  0.02,  0.00,0,  0.00,    65
 0.086,  0.00,  0.00,0,  0.00,     0
 0.111,  0.00,  0.00,0,  0.00,     0
 0.151,  0.08,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.083,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.236,  0.03,  0.00,0,  0.00,    14
 0.161,  0.04,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.248,  0.02,  0.00,0,  0.00,    44
 0.318,  0.02,  0.00,0,  0.00,    34
 0.426,  0.02,  0.00,0,  0.00,    50
 0.509,  0.02,  0.00,0,  0.00,    11
 0.068,  0.00,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.215,  0.04,  0.00,0,  0.00,    26
 0.068,  0.00,  0.00,0,  0.00,     0
 0.297,  0.03,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.236,  0.03,  0.00,0,  0.00,    24
 0.278,  0.03,  0.00,0,  0.00,    41
 0.315,  0.01,  0.00,0,  0.00,    33
 0.054,  0.00,  0.00,0,  0.00,     0
 0.405,  0.48,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.209,  0.03,  0.00,0,  0.00,    25
 0.263,  0.02,  0.00,0,  0.00,    35
 0.113,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.288,  0.06,  0.00,0,  0.00,    37
 0.160,  0.08,  0.00,0,  0.00,     0
 0.455,  0.12,  0.00,0,  0.00,    42
 0.054,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.224,  0.04,  0.00,0,  0.00,     0
 0.198,  0.02,  0.00,0,  0.00,    43
 0.113,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.153,  0.03,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.264,  0.02,  0.00,0,  0.00,    19
 0.635,  0.40,  0.00,0,  0.00,    71
 0.182,  0.03,  0.00,0,  0.00,     0
 0.116,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.332,  0.02,  0.00,0,  0.00,    11
 0.054,  0.00,  0.00,0,  0.00,     0
 0.099,  0.00,  0.00,0,  0.00,     0
 0.552,  0.02,  0.00,0,  0.00,    35
 0.669,  0.02,  0.00,0,  0.00,    31
 0.275,  0.02,  0.00,0,  0.00,    23
 0.090,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.522,  0.02,  0.00,0,  0.00,    67
 0.834,  0.01,  0.00,0,  0.00,    15
 0.224,  0.03,  0.00,0,  0.00,    35
 0.101,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.155,  0.02,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.167,  0.03,  0.00,0,  0.00,     0
 0.263,  0.02,  0.00,0,  0.00,    53
 0.525,  0.02,  0.00,0,  0.00,    24
 0.081,  0.00,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.448,  0.04,  0.00,0,  0.00,    89
 0.244,  0.09,  0.00,0,  0.00,    71
 0.291,  0.07,  0.00,0,  0.00,    49
 0.101,  0.00,  0.00,0,  0.00,     0
 0.630,  0.02,  0.00,0,  0.00,    37
 0.054,  0.00,  0.00,0,  0.00,     0
 0.307,  0.03,  0.00,0,  0.00,    16
 0.068,  0.00,  0.00,0,  0.00,     0
 0.824,  0.09,  2.43,1, 42.98,   120
 0.128,  0.00,  0.00,0,  0.00,     0
 0.494,  0.02,  0.00,0,  0.00,    36
 0.054,  0.00,  0.00,0,  0.00,     0
 0.682,  0.01,  0.00,0,  0.00,    17
 0.849,  0.05,  2.35,1, 25.73,     0
 0.181,  0.03,  0.00,0,  0.00,    23
 0.425,  0.02,  0.00,0,  0.00,    26
 0.343,  0.13,  0.00,0,  0.00,    19
 0.054,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.242,  0.32,  0.00,0,  0.00,     0
 0.755,  0.01,  0.00,0,  0.00,    26
 0.081,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.391,  0.52,  0.00,0,  0.00,     0
 0.171,  0.74,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.089,  0.00,  0.00,0,  0.00,     0
 0.511,  0.05,  0.00,0,  0.00,    24
 0.219,  0.60,  0.00,0,  0.00,     0
 0.433,  0.02,  0.00,0,  0.00,    54
 0.298,  0.84,  0.00,0,  0.00,     0
 0.268,  0.68,  0.00,0,  0.00,    11
 0.169,  0.04,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.140,  0.03,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.130,  0.00,  0.00,0,  0.00,     0
 0.279,  0.03,  0.00,0,  0.00,    18
 0.081,  0.00,  0.00,0,  0.00,     0
 0.236,  0.03,  0.00,0,  0.00,    13
 1.202,  0.04,  0.00,0,  0.00,    80
 0.987,  0.02,  0.00,0,  0.00,    28
 0.224,  0.04,  0.00,0,  0.00,    16
 0.249,  0.04,  0.00,0,  0.00,    22
 0.086,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.572,  0.06,  3.50,1, 31.89,    24
 0.054,  0.00,  0.00,0,  0.00,     0
 0.656,  0.03,  3.05,1, 30.71,    36
 0.041,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.403,  0.15,  0.00,0,  0.00,    57
 0.218,  0.04,  0.00,0,  0.00,    19
 0.087,  0.00,  0.00,0,  0.00,     0
 0.209,  0.03,  0.00,0,  0.00,    29
 0.114,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.209,  0.03,  0.00,0,  0.00,    22
 0.636,  0.60,  0.00,0,  0.00,    61
 0.068,  0.00,  0.00,0,  0.00,     0
 0.339,  0.05,  0.00,0,  0.00,    35
 0.114,  0.00,  0.00,0,  0.00,     0
 0.363,  0.17,  0.00,0,  0.00,    55
 0.493,  0.01,  0.00,0,  0.00,    15
 0.113,  0.00,  0.00,0,  0.00,     0
 0.111,  0.00,  0.00,0,  0.00,     0
 0.353,  0.03,  0.00,0,  0.00,    13
 1.011,  0.04,  1.98,1, 25.23,    18
 0.209,  0.01,  0.00,0,  0.00,    22
 0.054,  0.00,  0.00,0,  0.00,     0
 0.560,  0.16,  0.00,0,  0.00,     0
 0.382,  0.13,  0.00,0,  0.00,    87
 0.041,  0.00,  0.00,0,  0.00,     0
 0.126,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.455,  0.09,  6.60,1, 49.40,    24
 0.081,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.177,  0.99,  0.00,0,  0.00,     0
 0.150,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.252,  0.03,  0.00,0,  0.00,    34
 0.780,  0.01,  0.00,0,  0.00,    19
 0.201,  0.07,  0.00,0,  0.00,    14
 0.554,  0.03,  0.00,0,  0.00,    31
 0.405,  0.11,  0.00,0,  0.00,     0
 0.330,  0.02,  0.00,0,  0.00,    32
 0.128,  0.00,  0.00,0,  0.00,     0
 0.595,  0.01,  0.00,0,  0.00,    35
 0.130,  0.00,  0.00,0,  0.00,     0
 0.790,  0.14,  3.80,1, 53.38,    49
 0.115,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.313,  0.58,  0.00,0,  0.00,    71
 0.142,  0.03,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.099,  0.00,  0.00,0,  0.00,     0
 0.747,  0.03,  0.00,0,  0.00,    18
 0.068,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.336,  3.78,  0.00,0,  0.00,     0
 0.569,  0.54,  5.27,1, 95.51,   193
 1.702,  0.86,  5.29,3,214.44,   212
 0.054,  0.00,  0.00,0,  0.00,     0
 0.423,  0.01,  0.00,0,  0.00,    29
 0.280,  0.45,  0.00,0,  0.00,    35
 1.007,  0.02,  0.99,1, 21.43,    19
 0.510,  0.02,  0.00,0,  0.00,    25
 1.007,  0.01,  0.00,0,  0.00,    33
 0.101,  0.00,  0.00,0,  0.00,     0
 0.239,  0.01,  0.00,0,  0.00,    35
 0.226,  0.04,  0.00,0,  0.00,    12
 0.169,  0.04,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.114,  0.00,  0.00,0,  0.00,     0
 0.126,  0.00,  0.00,0,  0.00,     0
 0.497,  0.02,  0.00,0,  0.00,    33
 0.374,  0.03,  0.00,0,  0.00,    15
 0.478,  0.10,  6.28,1, 46.51,    17
 0.128,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.453,  0.01,  0.00,0,  0.00,    35
 0.196,  0.42,  0.00,0,  0.00,    55
 0.124,  0.61,  0.00,0,  0.00,     0
 0.305,  0.03,  0.00,0,  0.00,    47
 1.834,  0.01,  0.00,0,  0.00,    22
 0.182,  0.86,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.113,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 1.015,  0.01,  0.00,0,  0.00,    26
 0.041,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.191,  0.01,  0.00,0,  0.00,    31
 0.453,  0.02,  0.00,0,  0.00,    34
 0.801,  0.27,  3.75,1, 70.53,    17
 0.086,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 1.084,  0.07,  3.69,2, 64.20,    23
 0.292,  0.03,  0.00,0,  0.00,    40
 1.052,  0.35,  4.75,2,120.42,   208
 0.087,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 1.111,  0.01,  0.00,0,  0.00,    32
 0.535,  0.01,  0.00,0,  0.00,    28
 0.087,  0.00,  0.00,0,  0.00,     0
 0.263,  0.02,  0.00,0,  0.00,    22
 0.334,  0.02,  0.00,0,  0.00,    25
 0.068,  0.00,  0.00,0,  0.00,     0
 0.684,  0.02,  0.00,0,  0.00,    23
 0.113,  0.00,  0.00,0,  0.00,     0
 0.380,  0.04,  0.00,0,  0.00,    43
 0.243,  0.01,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.214,  0.00,  0.00,0,  0.00,     0
 0.243,  0.00,  0.00,0,  0.00,     0
 0.182,  0.04,  0.00,0,  0.00,    36
 0.115,  0.00,  0.00,0,  0.00,     0
 0.258,  0.06,  0.00,0,  0.00,    22
 0.169,  0.42,  0.00,0,  0.00,     0
 0.099,  0.00,  0.00,0,  0.00,     0
 0.536,  0.02,  0.00,0,  0.00,    31
 0.113,  0.00,  0.00,0,  0.00,     0
 0.102,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.141,  0.04,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.663,  0.02,  0.00,0,  0.00,    29
 0.224,  0.04,  0.00,0,  0.00,    31
 0.128,  0.00,  0.00,0,  0.00,     0
 0.132,  0.00,  0.00,0,  0.00,     0
 0.248,  0.37,  0.00,0,  0.00,     0
 0.317,  0.02,  0.00,0,  0.00,    24
 0.269,  0.04,  0.00,0,  0.00,    18
 0.263,  0.02,  0.00,0,  0.00,    14
 0.511,  0.02,  0.00,0,  0.00,    33
 0.676,  0.02,  0.00,0,  0.00,    33
 0.094,  0.00,  0.00,0,  0.00,     0
 0.168,  0.04,  0.00,0,  0.00,     0
 0.222,  0.03,  0.00,0,  0.00,    30
 0.999,  0.01,  0.00,0,  0.00,    21
 0.129,  0.00,  0.00,0,  0.00,     0
 1.576,  0.02,  0.00,0,  0.00,    21
 0.054,  0.00,  0.00,0,  0.00,     0
 0.593,  0.09,  5.06,1, 47.91,    48
 0.180,  0.03,  0.00,0,  0.00,    25
 0.582,  0.02,  0.00,0,  0.00,    16
 0.286,  0.03,  0.00,0,  0.00,    24
 0.140,  0.04,  0.00,0,  0.00,     0
 0.131,  0.00,  0.00,0,  0.00,     0
 0.247,  0.02,  0.00,0,  0.00,    15
 0.113,  0.00,  0.00,0,  0.00,     0
 0.272,  0.04,  0.00,0,  0.00,    23
 0.068,  0.00,  0.00,0,  0.00,     0
 0.326,  0.44,  0.00,0,  0.00,    41
 0.054,  0.00,  0.00,0,  0.00,     0
 0.092,  0.00,  0.00,0,  0.00,     0
 0.101,  0.00,  0.00,0,  0.00,     0
 0.993,  0.05,  0.00,0,  0.00,    20
 0.169,  0.04,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.202,  0.40,  0.00,0,  0.00,     0
 0.142,  0.03,  0.00,0,  0.00,     0
 0.103,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.753,  0.02,  0.00,0,  0.00,    29
 0.041,  0.00,  0.00,0,  0.00,     0
 0.113,  0.00,  0.00,0,  0.00,     0
 0.128,  0.00,  0.00,0,  0.00,     0
 0.094,  0.00,  0.00,0,  0.00,     0
 0.209,  0.03,  0.00,0,  0.00,    22
 0.119,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.225,  0.02,  0.00,0,  0.00,    23
 0.305,  1.03,  0.00,0,  0.00,     0
 0.247,  0.01,  0.00,0,  0.00,    34
 0.087,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.209,  0.03,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.510,  0.05,  0.00,0,  0.00,    13
 0.171,  0.04,  0.00,0,  0.00,     0
 0.322,  0.01,  0.00,0,  0.00,    40
 0.520,  0.01,  0.00,0,  0.00,    25
 0.086,  0.00,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.143,  0.04,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.127,  0.00,  0.00,0,  0.00,     0
 0.583,  0.06,  3.43,1, 30.57,    61
 0.113,  0.00,  0.00,0,  0.00,     0
 0.117,  0.00,  0.00,0,  0.00,     0
 0.262,  0.02,  0.00,0,  0.00,    32
 0.041,  0.00,  0.00,0,  0.00,     0
 0.126,  0.00,  0.00,0,  0.00,     0
 0.654,  0.03,  0.00,0,  0.00,    72
 0.372,  0.02,  0.00,0,  0.00,    20
 0.440,  0.50,  0.00,0,  0.00,    45
 0.124,  0.00,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.502,  0.28,  0.00,0,  0.00,    69
 0.632,  0.02,  0.00,0,  0.00,    26
 0.041,  0.00,  0.00,0,  0.00,     0
 0.088,  0.00,  0.00,0,  0.00,     0
 0.245,  0.04,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.298,  0.04,  0.00,0,  0.00,    53
 0.189,  0.41,  0.00,0,  0.00,    73
 0.393,  0.08,  0.00,0,  0.00,    19
 0.398,  0.02,  0.00,0,  0.00,    30
 0.127,  0.00,  0.00,0,  0.00,     0
 0.357,  0.25,  0.00,0,  0.00,    76
 0.180,  0.11,  0.00,0,  0.00,     0
 0.200,  0.14,  0.00,0,  0.00,    24
 0.081,  0.00,  0.00,0,  0.00,     0
 0.102,  0.00,  0.00,0,  0.00,     0
 0.273,  0.05,  0.00,0,  0.00,    46
 0.399,  0.02,  0.00,0,  0.00,    23
 0.068,  0.00,  0.00,0,  0.00,     0
 0.094,  0.00,  0.00,0,  0.00,     0
 0.738,  0.01,  0.00,0,  0.00,    26
 0.263,  0.02,  0.00,0,  0.00,    39
 0.068,  0.00,  0.00,0,  0.00,     0
 0.113,  0.00,  0.00,0,  0.00,     0
 0.386,  0.02,  0.00,0,  0.00,    26
 0.453,  0.02,  0.00,0,  0.00,    55
 0.068,  0.00,  0.00,0,  0.00,     0
 0.194,  0.03,  0.00,0,  0.00,    27
 0.081,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.131,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.720,  0.09,  2.78,1, 41.37,    21
 0.433,  0.02,  0.00,0,  0.00,    56
 0.054,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.169,  0.05,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.182,  0.03,  0.00,0,  0.00,    16
 0.081,  0.00,  0.00,0,  0.00,     0
 0.155,  0.03,  0.00,0,  0.00,     0
 0.113,  0.00,  0.00,0,  0.00,     0
 0.113,  0.00,  0.00,0,  0.00,     0
 0.663,  0.09,  1.51,1, 20.71,    80
 0.087,  0.00,  0.00,0,  0.00,     0
 0.755,  0.38,  3.98,1, 56.82,    79
 0.411,  0.01,  0.00,0,  0.00,    39
 0.746,  0.07,  4.02,2, 50.82,    71
 0.054,  0.00,  0.00,0,  0.00,     0
 0.100,  0.00,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.621,  0.18,  1.61,1, 21.63,    92
 0.210,  0.03,  0.00,0,  0.00,    13
 0.858,  0.02,  0.00,0,  0.00,    33
 0.549,  0.02,  0.00,0,  0.00,    40
 0.041,  0.00,  0.00,0,  0.00,     0
 0.743,  0.02,  0.00,0,  0.00,    26
 0.088,  0.00,  0.00,0,  0.00,     0
 0.094,  0.00,  0.00,0,  0.00,     0
 0.236,  0.03,  0.00,0,  0.00,    22
 0.130,  0.00,  0.00,0,  0.00,     0
 0.141,  0.04,  0.00,0,  0.00,     0
 0.141,  0.04,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.322,  0.02,  0.00,0,  0.00,    16
 0.319,  0.02,  0.00,0,  0.00,    32
 0.081,  0.00,  0.00,0,  0.00,     0
 0.167,  0.03,  0.00,0,  0.00,     0
 0.927,  0.04,  4.32,2, 50.42,    18
 1.206,  0.01,  0.00,0,  0.00,     0
 0.184,  0.05,  0.00,0,  0.00,     0
 0.130,  0.00,  0.00,0,  0.00,     0
 0.222,  0.03,  0.00,0,  0.00,    30
 0.090,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 0.951,  0.02,  0.00,0,  0.00,    29
 0.217,  0.01,  0.00,0,  0.00,    28
 0.054,  0.00,  0.00,0,  0.00,     0
 0.402,  0.02,  0.00,0,  0.00,    43
 0.297,  0.05,  0.00,0,  0.00,    35
 0.041,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.525,  0.03,  0.00,0,  0.00,    16
 0.081,  0.00,  0.00,0,  0.00,     0
 0.087,  0.00,  0.00,0,  0.00,     0
 0.054,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.868,  0.06,  1.15,1, 20.65,    20
 0.239,  0.27,  0.00,0,  0.00,     0
 0.113,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.041,  0.00,  0.00,0,  0.00,     0
 0.465,  0.17,  0.00,0,  0.00,    71
 0.068,  0.00,  0.00,0,  0.00,     0
 0.126,  0.00,  0.00,0,  0.00,     0
 0.641,  0.01,  0.00,0,  0.00,    25
 0.628,  0.01,  0.00,0,  0.00,    25
 0.113,  0.00,  0.00,0,  0.00,     0
 0.081,  0.00,  0.00,0,  0.00,     0
 1.047,  0.08,  2.87,1, 53.65,   118
 0.178,  0.00,  0.00,0,  0.00,     0
 0.356,  0.05,  0.00,0,  0.00,    15
 0.041,  0.00,  0.00,0,  0.00,     0
 0.086,  0.00,  0.00,0,  0.00,     0
 0.068,  0.00,  0.00,0,  0.00,     0
 0.215,  0.00,  0.00,0,  0.00,    49
 0.169,  0.03,  0.00,0,  0.00,     0
 0.373,  0.02,  0.00,0,  0.00,    34
 0.068,  0.00,  0.00,0,  0.00,     0
 0.604,  0.02,  0.00,0,  0.00,    27
 0.251,  0.03,  0.00,0,  0.00,    40
 0.361,  0.03,  0.00,0,  0.00,    26
 0.054,  0.00,  0.00,0,  0.00,     0
 1.275,  0.03,  0.78,1, 20.81,    29
 0.224,  0.04,  0.00,0,  0.00,    28
 0.211,  0.03,  0.00,0,  0.00,    31
 0.041,  0.00,  0.00,0,  0.00,     0
 0.750,  0.01,  0.00,0,  0.00,    28
 0.120,  0.00,  0.00,0,  0.00,     0
 0.198,  0.04,  0.00,0,  0.00,    41
 0.081,  0.00,  0.00,0,  0.00,     0
 0.182,  0.03,  0.00,0,  0.00,    27
 0.041,  0.00,  0.00,0,  0.00,     0
 1.859,  0.18,  1.08,1, 46.23,    40
 0.399,  0.02,  0.00,0,  0.00,    24
 1.063,  0.02,  0.94,1, 20.43,   109
 0.068,  0.00,  0.00,0,  0.00,     0
 0.140,  0.04,  0.00,0,  0.00,     0
 1.735,  0.02,  0.00,0,  0.00,    33
 0.068,  0.00,  0.00,0,  0.00,     0
 0.195,  0.03,  0.00,0,  0.00,    24
